UUID,IP,NAME,TAGS(Category:Value)
e70966b5-0fc1-4613-b24c-93860225ff5c,10.0.0.71,ip-10-0-0-71.ap-south-1.compute.internal,
d5d68fec-e73e-41ef-91d2-b01cec088e18,10.0.0.8,ip-10-0-0-8.ap-south-1.compute.internal,
cee7a8b5-0a12-4f4d-8703-2a5db849f09b,10.0.1.7;18.169.125.35;10.0.1.8,ip-10-0-1-7.eu-west-2.compute.internal,
6997cd0e-4561-435c-abc2-5d60c98dd692,10.0.2.5;3.9.164.22,ec2-3-9-164-22.eu-west-2.compute.amazonaws.com;ip-10-0-2-5.eu-west-2.compute.internal,
7a84fb18-8d16-45e0-9d36-c40f80001bac,10.0.2.246;3.9.168.89,ec2-3-9-168-89.eu-west-2.compute.amazonaws.com;ip-10-0-2-246.eu-west-2.compute.internal,
2eb5c8fb-18c8-488d-ad04-76cd52d21184,54.215.144.157;10.0.0.200,ec2-54-215-144-157.us-west-1.compute.amazonaws.com;ip-10-0-0-200.us-west-1.compute.internal,
0bc943f8-6b86-4f2a-a5b1-7b0622f0d9e3,10.0.2.244;18.168.102.35,ec2-18-168-102-35.eu-west-2.compute.amazonaws.com;ip-10-0-2-244.eu-west-2.compute.internal,
6e0a5c1a-45e0-4368-bf57-c6ae1e5a8d46,10.0.2.99;18.130.170.14,ec2-18-130-170-14.eu-west-2.compute.amazonaws.com;ip-10-0-2-99.eu-west-2.compute.internal,
e265b658-d21b-4523-ae74-ded650c4e6ca,10.0.2.99,ip-10-0-2-99.eu-west-2.compute.internal,
d242afdb-a3fe-47f6-9947-ee86d12a9f30,13.234.34.235;10.0.0.71,ec2-13-234-34-235.ap-south-1.compute.amazonaws.com;ip-10-0-0-71.ap-south-1.compute.internal,
ed965cf8-4ffe-41e9-bd76-3eb6591f714b,10.0.2.6;3.8.196.15,ec2-3-8-196-15.eu-west-2.compute.amazonaws.com;ip-10-0-2-6.eu-west-2.compute.internal,
2c58b827-6db0-4b32-aeea-48dea80c50b9,172.31.5.239,ip-172-31-5-239.us-west-1.compute.internal,
3662f8f2-352b-455c-a005-f522f23d5a4d,10.0.0.71;3.25.238.80,ec2-3-25-238-80.ap-southeast-2.compute.amazonaws.com;ip-10-0-0-71.ap-southeast-2.compute.internal,
